id,aoi,obj_type,name,info,simplified,damage_gra,damage_class,damage_percent,det_method,notation,or_src_id,dmg_src_id,centroid_lat,centroid_lon,google_maps_url
ems_00109,EMSR884_AOI06_GRA_v1,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building block,994,2,10.5021050325,-68.18040045250001,"https://www.google.com/maps/search/?api=1&query=10.5021050325,-68.18040045250001"
ems_00110,EMSR884_AOI06_GRA_v1,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building block,994,2,10.50197000923077,-68.18218942230769,"https://www.google.com/maps/search/?api=1&query=10.50197000923077,-68.18218942230769"
ems_00111,EMSR884_AOI06_GRA_v1,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building block,994,2,10.503261606875,-68.18195490875,"https://www.google.com/maps/search/?api=1&query=10.503261606875,-68.18195490875"
ems_00112,EMSR884_AOI06_GRA_v1,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building block,994,2,10.503956253928573,-68.18398550857142,"https://www.google.com/maps/search/?api=1&query=10.503956253928573,-68.18398550857142"
ems_00113,EMSR884_AOI06_GRA_v1,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building block,994,2,10.505112017666667,-68.17998915733332,"https://www.google.com/maps/search/?api=1&query=10.505112017666667,-68.17998915733332"
ems_00114,EMSR884_AOI06_GRA_v1,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building block,994,2,10.50462433,-68.18097395999999,"https://www.google.com/maps/search/?api=1&query=10.50462433,-68.18097395999999"
ems_00115,EMSR884_AOI06_GRA_v1,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building block,994,2,10.50483211,-68.18436217666667,"https://www.google.com/maps/search/?api=1&query=10.50483211,-68.18436217666667"
ems_00116,EMSR884_AOI06_GRA_v1,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building block,994,2,10.505201090238094,-68.1815486397619,"https://www.google.com/maps/search/?api=1&query=10.505201090238094,-68.1815486397619"
ems_00117,EMSR884_AOI06_GRA_v1,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building block,994,2,10.503126327126436,-68.17185171229885,"https://www.google.com/maps/search/?api=1&query=10.503126327126436,-68.17185171229885"
ems_00118,EMSR884_AOI06_GRA_v1,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building block,994,2,10.502929313125,-68.17490404,"https://www.google.com/maps/search/?api=1&query=10.502929313125,-68.17490404"
ems_00119,EMSR884_AOI06_GRA_v1,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building block,994,2,10.5042273675,-68.17651947625001,"https://www.google.com/maps/search/?api=1&query=10.5042273675,-68.17651947625001"
ems_00120,EMSR884_AOI06_GRA_v1,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building block,994,2,10.504555281666667,-68.17887606333333,"https://www.google.com/maps/search/?api=1&query=10.504555281666667,-68.17887606333333"
ems_00121,EMSR884_AOI06_GRA_v1,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building block,994,2,10.504659701666666,-68.17533000833333,"https://www.google.com/maps/search/?api=1&query=10.504659701666666,-68.17533000833333"
ems_00122,EMSR884_AOI06_GRA_v1,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building block,994,2,10.505870626250001,-68.17606660625,"https://www.google.com/maps/search/?api=1&query=10.505870626250001,-68.17606660625"
ems_00123,EMSR884_AOI06_GRA_v1,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building block,994,2,10.507780651666666,-68.176860175,"https://www.google.com/maps/search/?api=1&query=10.507780651666666,-68.176860175"
ems_00124,EMSR884_AOI06_GRA_v1,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building block,994,2,10.508494415555555,-68.17733521111111,"https://www.google.com/maps/search/?api=1&query=10.508494415555555,-68.17733521111111"
ems_00125,EMSR884_AOI06_GRA_v1,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building block,994,2,10.508890172258065,-68.17798018387097,"https://www.google.com/maps/search/?api=1&query=10.508890172258065,-68.17798018387097"
ems_00126,EMSR884_AOI06_GRA_v1,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building block,994,2,10.509610958536586,-68.17699040414635,"https://www.google.com/maps/search/?api=1&query=10.509610958536586,-68.17699040414635"
ems_00127,EMSR884_AOI06_GRA_v1,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building block,994,2,10.505600396875,-68.179251621875,"https://www.google.com/maps/search/?api=1&query=10.505600396875,-68.179251621875"
ems_00128,EMSR884_AOI06_GRA_v1,12-Non-residential Buildings,Pequiven,1251-Industrial buildings,Non residential,Damaged,damaged,70,Photo-interpretation,Building block,994,2,10.511108653783783,-68.1875775945946,"https://www.google.com/maps/search/?api=1&query=10.511108653783783,-68.1875775945946"
ems_00129,EMSR884_AOI06_GRA_v1,12-Non-residential Buildings,Pequiven,1251-Industrial buildings,Non residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building block,994,2,10.51481253,-68.188458052,"https://www.google.com/maps/search/?api=1&query=10.51481253,-68.188458052"
